x_key,y_key,radiation,weight,step,id
-4,-5,0.082382,1,0,9
-4,-5,0.083388,1,1,9
-4,-4,0.090225,1,2,9
-4,-4,0.093656,1,3,9
-4,-4,0.091112,1,4,9
-4,-3,0.084405,1,5,9
-4,-3,0.081574,1,6,9
-4,-2,0.082312,1,7,9
-4,-2,0.083225,1,8,9
-4,-1,0.080811,1,9,9
-4,-1,0.074493,1,10,9
-4,0,0.068553,1,11,9
-4,0,0.065016,1,12,9
-4,1,0.062270,1,13,9
-4,1,0.059623,1,14,9
-4,2,0.055881,1,15,9
-4,2,0.051187,1,16,9
-4,3,0.047129,1,17,9
-5,3,0.043064,1,18,9
-5,3,0.040503,1,19,9
-5,3,0.039788,1,20,9
-5,4,0.040356,1,21,9
-4,4,0.042754,1,22,9
-4,4,0.044529,1,23,9
-4,4,0.044039,1,24,9
-4,4,0.041527,1,25,9
-4,5,0.039885,1,26,9
-3,5,0.039694,1,27,9
-3,5,0.039799,1,28,9
-3,5,0.042435,1,29,9
-3,4,0.045665,1,30,9
-3,4,0.048928,1,31,9
-3,4,0.051981,1,32,9
-2,4,0.054193,1,33,9
-2,4,0.056129,1,34,9
-1,4,0.061616,1,35,9
-1,4,0.065393,1,36,9
-1,4,0.067002,1,37,9
0,4,0.064157,1,38,9
0,4,0.059638,1,39,9
0,5,0.056715,1,40,9
0,5,0.053820,1,41,9
0,5,0.053226,1,42,9
0,5,0.052380,1,43,9
-1,5,0.053255,1,44,9
-1,4,0.055215,1,45,9
-1,4,0.058906,1,46,9
-1,4,0.060357,1,47,9
-2,4,0.060254,1,48,9
-2,3,0.061489,1,49,9
-2,3,0.064841,1,50,9
-2,2,0.069393,1,51,9
-2,2,0.074080,1,52,9
-3,2,0.075287,1,53,9
-3,1,0.072339,1,54,9
-3,1,0.067013,1,55,9
-4,1,0.062627,1,56,9
-4,1,0.060514,1,57,9
-5,1,0.058509,1,58,9
-5,1,0.055266,1,59,9
-5,1,0.054560,1,60,9
-5,1,0.055175,1,61,9
-5,1,0.054538,1,62,9
-5,1,0.055193,1,63,9
-5,1,0.054510,1,64,9
-5,1,0.055211,1,65,9
-5,1,0.054494,1,66,9
-5,1,0.055263,1,67,9
-5,1,0.054664,1,68,9
-5,1,0.055202,1,69,9
-5,1,0.054595,1,70,9
-5,1,0.055235,1,71,9
-5,1,0.054626,1,72,9
-5,1,0.055235,1,73,9
-5,1,0.054648,1,74,9
-5,1,0.055218,1,75,9
-5,1,0.054626,1,76,9
-5,1,0.055210,1,77,9
-5,1,0.054693,1,78,9
-5,1,0.055211,1,79,9
-5,1,0.054700,1,80,9
-5,1,0.055211,1,81,9
-5,1,0.054701,1,82,9
-5,1,0.055235,1,83,9
-5,1,0.054709,1,84,9
-5,1,0.055290,1,85,9
-5,1,0.054769,1,86,9
-5,1,0.055309,1,87,9
-5,1,0.054667,1,88,9
-5,1,0.055315,1,89,9
-5,1,0.054811,1,90,9
-5,1,0.055312,1,91,9
-5,1,0.054804,1,92,9
-5,1,0.055304,1,93,9
-5,1,0.054812,1,94,9
-5,1,0.055296,1,95,9
-5,1,0.054741,1,96,9
-5,1,0.055297,1,97,9
-5,1,0.054681,1,98,9
-5,1,0.055254,1,99,9
-5,1,0.054664,1,100,9
-5,1,0.055230,1,101,9
-5,1,0.054680,1,102,9
-5,1,0.055189,1,103,9
-5,1,0.054646,1,104,9
-5,1,0.055190,1,105,9
-5,1,0.054566,1,106,9
-5,1,0.055194,1,107,9
-5,1,0.054623,1,108,9
-5,1,0.055210,1,109,9
-5,1,0.054617,1,110,9
-5,1,0.055191,1,111,9
-5,1,0.054614,1,112,9
-5,1,0.055185,1,113,9
-5,1,0.054451,1,114,9
-5,1,0.055187,1,115,9
-5,1,0.054540,1,116,9
-5,1,0.054977,1,117,9
-5,1,0.054259,1,118,9
-5,1,0.053074,1,119,9
-5,1,0.053755,1,120,9
-5,1,0.057099,1,121,9
-4,1,0.058697,1,122,9
-4,1,0.060310,1,123,9
-4,1,0.060712,1,124,9
-4,1,0.064001,1,125,9
-4,1,0.063994,1,126,9
-4,0,0.064027,1,127,9
-4,0,0.068071,1,128,9
-4,0,0.075473,1,129,9
-4,-1,0.079665,1,130,9
-4,-1,0.079260,1,131,9
-4,-2,0.075200,1,132,9
-5,-2,0.069438,1,133,9
-5,-2,0.065508,1,134,9
-5,-2,0.064169,1,135,9
-5,-2,0.067711,1,136,9
-5,-2,0.075542,1,137,9
-4,-2,0.084130,1,138,9
-4,-3,0.091527,1,139,9
-4,-3,0.091575,1,140,9
-4,-4,0.084422,1,141,9
-5,-4,0.081163,1,142,9
-4,-4,0.081713,1,143,9
-4,-5,0.087008,1,144,9
-4,-5,0.097948,1,145,9
-3,-5,0.105773,1,146,9
-3,-5,0.114480,1,147,9
-3,-4,0.118077,1,148,9
-3,-4,0.117479,1,149,9
-3,-4,0.122743,1,150,9
-3,-4,0.138521,1,151,9
-2,-4,0.162443,1,152,9
-2,-4,0.187048,1,153,9
-1,-3,0.208421,1,154,9
-1,-3,0.219059,1,155,9
-1,-3,0.227123,1,156,9
-1,-3,0.229234,1,157,9
-1,-3,0.207494,1,158,9
-2,-3,0.182945,1,159,9
-2,-3,0.157326,1,160,9
-2,-3,0.152022,1,161,9
-2,-3,0.147725,1,162,9
-2,-2,0.157577,1,163,9
-2,-2,0.159396,1,164,9
-2,-2,0.146244,1,165,9
-2,-1,0.124241,1,166,9
-3,-1,0.107289,1,167,9
-3,-1,0.093173,1,168,9
-3,0,0.087053,1,169,9
-3,0,0.086867,1,170,9
-3,0,0.089644,1,171,9
-2,1,0.090119,1,172,9
-2,1,0.085434,1,173,9
-2,2,0.081757,1,174,9
-2,2,0.083269,1,175,9
-1,2,0.090968,1,176,9
-1,1,0.102849,1,177,9
-1,1,0.114069,1,178,9
0,1,0.128006,1,179,9
0,1,0.140976,1,180,9
0,0,0.156165,1,181,9
0,0,0.162129,1,182,9
1,1,0.160827,1,183,9
1,1,0.159577,1,184,9
1,0,0.162359,1,185,9
1,0,0.166992,1,186,9
1,1,0.162734,1,187,9
1,1,0.160584,1,188,9
1,1,0.165153,1,189,9
1,1,0.167891,1,190,9
1,1,0.155398,1,191,9
1,1,0.130179,1,192,9
0,2,0.113123,1,193,9
1,2,0.102812,1,194,9
1,3,0.092287,1,195,9
1,3,0.083767,1,196,9
1,3,0.075659,1,197,9
0,4,0.068562,1,198,9
0,4,0.062647,1,199,9
